,row,item_id,item,passage,condition,first_mention,recent_mention,mentions_start,mentions_end,mentions_ratio,knowledge_cue,start,end,passage_reversed,start_reversed,end_reversed,attn_check_1_q,attn_check_1_a,attn_check_2_q,attn_check_2_a,passage_hr,critical_q,critical_a,log_odds,token_c1,end_logprob,start_logprob,token_c2,lp_pred,pred_t1,pred_t2,pred_lp1,pred_lp2
29,29,8_fb_1_e_s_im,8,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting. Sarah goes to see the painting in the [MASK].",False Belief,End,Start,2,2,1,Implicit,hall,bedroom,".]KSAM[ eht ni gnitniap eht ees ot seog haraS .gnitniap reh ta kool a evah ot seog ehs ,gnidaer morf kcab steg haraS nehW .llah eht morf moordeb eht ot gnitniap eht sevom semaJ .erehwesle retteb kool dluow ti sediced dna gnitniap eht sees semaJ ,elihwnaeM .nedrag eht ni daer ot edistuo seog ehS .llah eht ot gnitniap eht sevom ehs ,moordeb eht morf koob a sbarg ehs retfa os dna ,gnitniap wen eht yalpsid ot stnaw ehS .gnitniap wen a dehsinif tsuj sah ohw tsitra na si haraS",llah,moordeb,Where did Sarah put the painting at the beginning of the story?,hall,Where was the painting at the end of the story?,bedroom,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves it to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting.",Sarah goes to see the painting in the,hall,0.5279474,hall,-1.5033864,-0.975439,bedroom,hall,hall,.,-0.96403503,-0.96205664
30,30,8_tb_1_e_s_ex,8,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah thinks the painting is in the [MASK].",True Belief,End,Start,2,2,1,Explicit,hall,bedroom,".]KSAM[ eht ni si gnitniap eht skniht haraS .llah eht morf moordeb eht ot gnitniap eht evom semaJ sehctaw haraS .erehwesle retteb kool dluow ti sediced dna gnitniap eht sees semaJ ,elihwnaeM .gnitniap reh ta kool a evah ot edisni seog ehs ,gnidaer morf kcab steg ehs nehW .nedrag eht ni daer ot edistuo seog ehS .llah eht ot gnitniap eht sevom ehs ,moordeb eht morf koob a sbarg ehs retfa os dna ,gnitniap wen eht yalpsid ot stnaw ehS .gnitniap wen a dehsinif tsuj sah ohw tsitra na si haraS",llah,moordeb,Where did Sarah put the painting at the beginning of the story?,hall,Where was the painting at the end of the story?,bedroom,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves it to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall.",Sarah thinks the painting is in the,bedroom,-0.4155864,hall,-2.3526716,-2.768258,bedroom,bedroom,wrong,place,-0.8776707,-0.16291694
31,31,8_tb_1_e_s_im,8,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah goes to see the painting in the [MASK].",True Belief,End,Start,2,2,1,Implicit,hall,bedroom,".]KSAM[ eht ni gnitniap eht ees ot seog haraS .llah eht morf moordeb eht ot gnitniap eht evom semaJ sehctaw haraS .erehwesle retteb kool dluow ti sediced dna gnitniap eht sees semaJ ,elihwnaeM .gnitniap reh ta kool a evah ot edisni seog ehs ,gnidaer morf kcab steg ehs nehW .nedrag eht ni daer ot edistuo seog ehS .llah eht ot gnitniap eht sevom ehs ,moordeb eht morf koob a sbarg ehs retfa os dna ,gnitniap wen eht yalpsid ot stnaw ehS .gnitniap wen a dehsinif tsuj sah ohw tsitra na si haraS",llah,moordeb,Where did Sarah put the painting at the beginning of the story?,hall,Where was the painting at the end of the story?,bedroom,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves it to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall.",Sarah goes to see the painting in the,bedroom,-0.30994029999999984,hall,-1.2033328,-1.5132731,bedroom,bedroom,bedroom,.,-1.2113073,-1.0261914
32,32,9_fb_1_s_e_ex,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",False Belief,Start,End,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .reward eht ot draobpuc eht morf retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again.",Lisa thinks the grater is in the,cupboard,-0.7802500222000001,cupboard,-0.6747568,-1.4550068222,drawer,drawer,drawer,",",-0.6747568,-0.822297
33,33,9_fb_1_s_e_im,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,Start,End,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .reward eht ot draobpuc eht morf retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-2.3850649923000002,cupboard,-0.17227332,-2.5573383123,drawer,drawer,drawer,",",-0.17427573,-0.6496807
34,34,9_tb_1_s_e_ex,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,Start,End,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .reward eht ot draobpuc eht morf retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,-0.8199391146000001,cupboard,-0.85264754,-1.6725866546000001,drawer,drawer,drawer,",",-0.8567185,-1.1738292
35,35,9_tb_1_s_e_im,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,Start,End,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .reward eht ot draobpuc eht morf retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,-1.7870898157999997,cupboard,-0.30432796,-2.0914177757999997,drawer,drawer,drawer,",",-0.30384165,-0.99637073
36,36,9_fb_1_s_s_ex,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",False Belief,Start,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa thinks the grater is in the,cupboard,-0.3154990798999999,cupboard,-0.8501467,-1.1656457799,drawer,drawer,drawer,",",-0.85347205,-0.87110925
37,37,9_fb_1_s_s_im,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,Start,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-1.3812313392000002,cupboard,-0.32490462,-1.7061359592,drawer,drawer,drawer,",",-0.31897807,-0.6566649
38,38,9_tb_1_s_s_ex,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,Start,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,-0.08843719429999997,cupboard,-1.1000757,-1.1885128943,drawer,drawer,drawer,",",-1.1119802,-1.2029421
39,39,9_tb_1_s_s_im,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,Start,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,-0.47553504979999983,cupboard,-0.63084817,-1.1063832197999999,drawer,drawer,drawer,",",-0.6423614,-1.0119779
40,40,9_fb_1_e_e_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",False Belief,End,End,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .reward eht ot draobpuc eht morf retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again.",Lisa thinks the grater is in the,cupboard,-0.3270019466999998,cupboard,-0.8855541,-1.2125560466999998,drawer,drawer,drawer,",",-0.8855541,-0.89871126
41,41,9_fb_1_e_e_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,End,End,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .reward eht ot draobpuc eht morf retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-1.9168749274,cupboard,-0.24158405,-2.1584589774,drawer,drawer,drawer,",",-0.24274413,-0.6758073
42,42,9_tb_1_e_e_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,End,End,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .reward eht ot draobpuc eht morf retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,-0.4853675479999999,cupboard,-1.0208067,-1.506174248,drawer,drawer,drawer,.,-1.0219727,-1.1578045
43,43,9_tb_1_e_e_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,End,End,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .reward eht ot draobpuc eht morf retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,-1.3963992607,cupboard,-0.39271337,-1.7891126307,drawer,drawer,drawer,.,-0.3944809,-0.99882436
44,44,9_fb_1_e_s_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",False Belief,End,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa thinks the grater is in the,cupboard,0.404733629,cupboard,-1.2689271,-0.864193471,drawer,cupboard,cup,board,-0.86832666,-0.0015177453
45,45,9_fb_1_e_s_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,End,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-0.5315703436999999,cupboard,-0.6005905,-1.1321608437,drawer,drawer,drawer,",",-0.5957346,-0.6771273
46,46,9_tb_1_e_s_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,End,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,0.476304482,cupboard,-1.4517944,-0.9754899180000001,drawer,cupboard,cup,board,-0.9744931,-0.0020753983
47,47,9_tb_1_e_s_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,End,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,0.4322245882,cupboard,-1.0995454,-0.6673208118,drawer,cupboard,cup,board,-0.6762611,-0.0012574482
48,48,10_fb_1_s_e_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again. John thinks the shovel is in the [MASK].",False Belief,Start,End,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again.",John thinks the shovel is in the,toolbox,1.838502476,toolbox,-2.2246413,-0.386138824,van,toolbox,tool,box,-0.3397211,-0.04634487
49,49,10_fb_1_s_e_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again. John goes to get the shovel from the [MASK].",False Belief,Start,End,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again.",John goes to get the shovel from the,toolbox,0.24659605500000004,toolbox,-1.0311912,-0.784595145,van,toolbox,tool,box,-0.74510705,-0.030455751
