,row,item_id,item,passage,condition,first_mention,recent_mention,mentions_start,mentions_end,mentions_ratio,knowledge_cue,start,end,passage_reversed,start_reversed,end_reversed,attn_check_1_q,attn_check_1_a,attn_check_2_q,attn_check_2_a,passage_hr,critical_q,critical_a,log_odds,token_c1,end_logprob,start_logprob,token_c2,lp_pred,pred_t1,pred_t2,pred_lp1,pred_lp2
43,43,9_tb_1_e_e_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,End,End,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .reward eht ot draobpuc eht morf retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,-2.7258645955,cupboard,-0.11056095,-2.8364255455,drawer,drawer,drawer,",",-0.10652362,-0.8708617
44,44,9_fb_1_e_s_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",False Belief,End,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa thinks the grater is in the,cupboard,1.0422246895,cupboard,-1.400992,-0.35876731050000005,drawer,cupboard,cup,board,-0.37148446,-0.0005150704
45,45,9_fb_1_e_s_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,End,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-0.253978359,cupboard,-0.658138,-0.912116359,drawer,drawer,drawer,",",-0.6167434,-0.5428659
46,46,9_tb_1_e_s_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,End,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,-0.17522429900000003,cupboard,-0.7640988,-0.939323099,drawer,drawer,drawer,",",-0.76411784,-0.8807085
47,47,9_tb_1_e_s_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,End,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,-2.6640119167,cupboard,-0.11231715,-2.7763290667,drawer,drawer,drawer,",",-0.115081206,-0.93150353
48,48,10_fb_1_s_e_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again. John thinks the shovel is in the [MASK].",False Belief,Start,End,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again.",John thinks the shovel is in the,toolbox,3.137463909,toolbox,-3.217604,-0.080140091,van,toolbox,tool,box,-0.06658163,-0.009398698
49,49,10_fb_1_s_e_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again. John goes to get the shovel from the [MASK].",False Belief,Start,End,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again.",John goes to get the shovel from the,toolbox,-1.0710298785,toolbox,-0.29779378,-1.3688236585,van,van,van,",",-0.2947497,-0.7582198
50,50,10_tb_1_s_e_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again. John thinks the shovel is in the [MASK].",True Belief,Start,End,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,nehT .retal stnemom kcab semoc dna ,ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again.",John thinks the shovel is in the,van,1.092054127,toolbox,-1.4408748,-0.348820673,van,toolbox,tool,box,-0.34032524,-0.015736148
51,51,10_tb_1_s_e_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again. John goes to get the shovel from the [MASK].",True Belief,Start,End,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,nehT .retal stnemom kcab semoc dna ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again.",John goes to get the shovel from the,van,-2.2351932243,toolbox,-0.14441888,-2.3796121043,van,van,van,",",-0.14778562,-0.7746565
52,52,10_fb_1_s_s_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again. John thinks the shovel is in the [MASK].",False Belief,Start,Start,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .xobloot eht fo daetsni nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again.",John thinks the shovel is in the,toolbox,3.3475374301,toolbox,-3.403773,-0.056235569900000004,van,toolbox,tool,box,-0.05593414,-0.0012295751
53,53,10_fb_1_s_s_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again. John goes to get the shovel from the [MASK].",False Belief,Start,Start,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .xobloot eht fo daetsni nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again.",John goes to get the shovel from the,toolbox,-1.626230348,toolbox,-0.21561308,-1.841843428,van,van,van,",",-0.21010567,-0.78276205
54,54,10_tb_1_s_s_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen uses the shovel to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van instead of the toolbox. However, John needs to use the shovel again. John thinks the shovel is in the [MASK].",True Belief,Start,Start,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .xobloot eht fo daetsni nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,nehT .retal stnemom kcab semoc dna ,ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen uses the shovel to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van instead of the toolbox. However, John needs to use the shovel again.",John thinks the shovel is in the,van,2.2551566120000004,toolbox,-2.3842907,-0.12913408799999998,van,toolbox,tool,box,-0.12870477,-0.0017153558
55,55,10_tb_1_s_s_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss and comes back moments later. Then, Karen uses the shovel to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van instead of the toolbox. However, John needs to use the shovel again. John goes to get the shovel from the [MASK].",True Belief,Start,Start,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .xobloot eht fo daetsni nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,nehT .retal stnemom kcab semoc dna ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss and comes back moments later. Then, Karen uses the shovel to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van instead of the toolbox. However, John needs to use the shovel again.",John goes to get the shovel from the,van,-3.472460169,toolbox,-0.055366248,-3.527826417,van,van,van,",",-0.059904378,-0.86529815
56,56,10_fb_1_e_e_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again. John thinks the shovel is in the [MASK].",False Belief,End,End,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .xobloot eht ni levohs eht sevael neht ,nav eht morf enohp sih sbarg eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again.",John thinks the shovel is in the,toolbox,2.0945708562,toolbox,-2.2419746,-0.1474037438,van,toolbox,tool,box,-0.14298137,-0.0019805515
57,57,10_fb_1_e_e_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again. John goes to get the shovel from the [MASK].",False Belief,End,End,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .xobloot eht ni levohs eht sevael neht ,nav eht morf enohp sih sbarg eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again.",John goes to get the shovel from the,toolbox,-1.2816350262,toolbox,-0.25894493,-1.5405799562,van,van,van,",",-0.24834551,-0.7314978
58,58,10_tb_1_e_e_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss, and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again. John thinks the shovel is in the [MASK].",True Belief,End,End,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,nehT .retal stnemom kcab semoc dna ,ssob eht ot klat ot eciffo eht ot seog nhoJ .xobloot eht ni levohs eht sevael neht ,nav eht morf enohp sih sbarg eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss, and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again.",John thinks the shovel is in the,van,0.9225039144,toolbox,-1.309156,-0.3866520856,van,toolbox,tool,box,-0.3965306,-0.0024139977
59,59,10_tb_1_e_e_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again. John goes to get the shovel from the [MASK].",True Belief,End,End,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,nehT .retal stnemom kcab semoc dna ssob eht ot klat ot eciffo eht ot seog nhoJ .xobloot eht ni levohs eht sevael neht ,nav eht morf enohp sih sbarg eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again.",John goes to get the shovel from the,van,-2.1102523986,toolbox,-0.15038237,-2.2606347686,van,van,van,",",-0.16515432,-0.7634635
60,60,10_fb_1_e_s_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again. John thinks the shovel is in the [MASK].",False Belief,End,Start,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .xobloot eht fo daetsni nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .xobloot eht ni levohs eht sevael neht ,nav eht morf enohp sih sbarg eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again.",John thinks the shovel is in the,toolbox,2.2777560689999996,toolbox,-2.3984425,-0.120686431,van,toolbox,tool,box,-0.11200096,-0.0015232365
61,61,10_fb_1_e_s_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again. John goes to get the shovel from the [MASK].",False Belief,End,Start,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .xobloot eht fo daetsni nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .xobloot eht ni levohs eht sevael neht ,nav eht morf enohp sih sbarg eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he grabs his phone from the van, then leaves the shovel in the toolbox. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again.",John goes to get the shovel from the,toolbox,-1.9202191288,toolbox,-0.15948401,-2.0797031388,van,van,van,",",-0.15194483,-0.7453389
