,row,item_id,item,passage,condition,first_mention,recent_mention,mentions_start,mentions_end,mentions_ratio,knowledge_cue,start,end,passage_reversed,start_reversed,end_reversed,attn_check_1_q,attn_check_1_a,attn_check_2_q,attn_check_2_a,passage_hr,critical_q,critical_a,log_odds,token_c1,end_logprob,start_logprob,token_c2,lp_pred,pred_t1,pred_t2,pred_lp1,pred_lp2
36,36,9_fb_1_s_s_ex,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",False Belief,Start,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa thinks the grater is in the,cupboard,-5.339042105012401,cupboard,-0.008130035,-5.3471721400124,drawer,drawer,drawer,",",-0.0084674405,-0.35908145
37,37,9_fb_1_s_s_im,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,Start,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-7.961308920833,cupboard,-0.00043796306,-7.961746883893,drawer,drawer,drawer,",",-0.00044165947,-0.12597619
38,38,9_tb_1_s_s_ex,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,Start,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,-4.4221219738238,cupboard,-0.01977724,-4.4418992138238,drawer,drawer,drawer,.,-0.019549893,-0.5762797
39,39,9_tb_1_s_s_im,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,Start,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,-1.2223275506587001,cupboard,-0.26287654,-1.4852040906587,drawer,drawer,drawer,",",-0.26304284,-0.09929382
40,40,9_fb_1_e_e_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",False Belief,End,End,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .reward eht ot draobpuc eht morf retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again.",Lisa thinks the grater is in the,cupboard,-4.232728428884,cupboard,-0.021938594,-4.254667022884,drawer,drawer,drawer,",",-0.021938594,-0.1251474
41,41,9_fb_1_e_e_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,End,End,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .reward eht ot draobpuc eht morf retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-6.851854184971,cupboard,-0.0011204908,-6.852974675771,drawer,drawer,drawer,",",-0.001124908,-0.060268078
42,42,9_tb_1_e_e_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,End,End,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .reward eht ot draobpuc eht morf retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,-3.8641033796954,cupboard,-0.039771017,-3.9038743966954,drawer,drawer,drawer,.,-0.041135192,-0.38298142
43,43,9_tb_1_e_e_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,End,End,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .reward eht ot draobpuc eht morf retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,-0.7179747311614,cupboard,-0.4009495,-1.1189242311614,drawer,drawer,drawer,",",-0.40223193,-0.05606935
44,44,9_fb_1_e_s_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",False Belief,End,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa thinks the grater is in the,cupboard,-3.8926745412395,cupboard,-0.028783021,-3.9214575622395,drawer,drawer,drawer,",",-0.028453344,-0.47688833
45,45,9_fb_1_e_s_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,End,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-6.858466347876,cupboard,-0.0012141812,-6.859680529076,drawer,drawer,drawer,",",-0.0011784937,-0.12861103
46,46,9_tb_1_e_s_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,End,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,-2.9959043906587,cupboard,-0.0784809,-3.0743852906587,drawer,drawer,drawer,.,-0.07905118,-0.37757465
47,47,9_tb_1_e_s_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,End,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,-2.2924369960507995,cupboard,-0.09857684,-2.3910138360507998,drawer,drawer,drawer,",",-0.102007926,-0.09925214
48,48,10_fb_1_s_e_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again. John thinks the shovel is in the [MASK].",False Belief,Start,End,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again.",John thinks the shovel is in the,toolbox,4.6645574895,toolbox,-4.6758037,-0.011246210500000001,van,toolbox,tool,box,-0.010217072,-0.0010239468
49,49,10_fb_1_s_e_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again. John goes to get the shovel from the [MASK].",False Belief,Start,End,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again.",John goes to get the shovel from the,toolbox,2.455886723,toolbox,-2.5597596,-0.103872877,van,toolbox,tool,box,-0.08056877,-0.023634205
50,50,10_tb_1_s_e_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again. John thinks the shovel is in the [MASK].",True Belief,Start,End,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,nehT .retal stnemom kcab semoc dna ,ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again.",John thinks the shovel is in the,van,4.0161090287,toolbox,-4.037561,-0.021451971299999997,van,toolbox,tool,box,-0.01912743,-0.0012422891
51,51,10_tb_1_s_e_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again. John goes to get the shovel from the [MASK].",True Belief,Start,End,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,nehT .retal stnemom kcab semoc dna ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again.",John goes to get the shovel from the,van,4.5737474264,toolbox,-4.5866995,-0.0129520736,van,toolbox,tool,box,-0.011782675,-0.0017375689
52,52,10_fb_1_s_s_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again. John thinks the shovel is in the [MASK].",False Belief,Start,Start,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .xobloot eht fo daetsni nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again.",John thinks the shovel is in the,toolbox,3.5622140969,toolbox,-3.5910077,-0.028793603100000002,van,toolbox,tool,box,-0.029553805,-0.0005006368
53,53,10_fb_1_s_s_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again. John goes to get the shovel from the [MASK].",False Belief,Start,Start,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .xobloot eht fo daetsni nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again.",John goes to get the shovel from the,toolbox,1.4455173110000001,toolbox,-1.6722817,-0.226764389,van,toolbox,tool,box,-0.202931,-0.019171476
54,54,10_tb_1_s_s_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen uses the shovel to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van instead of the toolbox. However, John needs to use the shovel again. John thinks the shovel is in the [MASK].",True Belief,Start,Start,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .xobloot eht fo daetsni nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,nehT .retal stnemom kcab semoc dna ,ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen uses the shovel to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van instead of the toolbox. However, John needs to use the shovel again.",John thinks the shovel is in the,van,4.213413889160001,toolbox,-4.2297897,-0.01637581084,van,toolbox,tool,box,-0.015716711,-0.0006610081
55,55,10_tb_1_s_s_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss and comes back moments later. Then, Karen uses the shovel to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van instead of the toolbox. However, John needs to use the shovel again. John goes to get the shovel from the [MASK].",True Belief,Start,Start,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .xobloot eht fo daetsni nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,nehT .retal stnemom kcab semoc dna ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss and comes back moments later. Then, Karen uses the shovel to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van instead of the toolbox. However, John needs to use the shovel again.",John goes to get the shovel from the,van,5.052271590799999,toolbox,-5.060268,-0.0079964092,van,toolbox,tool,box,-0.007198353,-0.0007566801
