,row,item_id,item,passage,condition,first_mention,recent_mention,mentions_start,mentions_end,mentions_ratio,knowledge_cue,start,end,passage_reversed,start_reversed,end_reversed,attn_check_1_q,attn_check_1_a,attn_check_2_q,attn_check_2_a,passage_hr,critical_q,critical_a,log_odds,token_c1,end_logprob,start_logprob,token_c2,lp_pred,pred_t1,pred_t2,pred_lp1,pred_lp2
33,33,9_fb_1_s_e_im,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,Start,End,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .reward eht ot draobpuc eht morf retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-7.176971044385,cupboard,-0.0010648776,-7.178035921985,drawer,drawer,drawer,and,-0.0010370156,-0.5463936
34,34,9_tb_1_s_e_ex,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,Start,End,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .reward eht ot draobpuc eht morf retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,1.32791795223,cupboard,-3.4785845,-2.15066654777,drawer,cupboard,sink,.,-1.1364943,-0.30564025
35,35,9_tb_1_s_e_im,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,Start,End,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .reward eht ot draobpuc eht morf retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,-2.8871376026999997,cupboard,-0.061961163,-2.9490987656999996,drawer,drawer,drawer,and,-0.062221643,-0.42648834
36,36,9_fb_1_s_s_ex,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",False Belief,Start,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa thinks the grater is in the,cupboard,0.31122709834999995,cupboard,-1.2550514,-0.94382430165,drawer,cupboard,cup,board,-0.94364643,-7.183848e-05
37,37,9_fb_1_s_s_im,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,Start,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-2.5282739002600003,cupboard,-0.08019814,-2.60847204026,drawer,drawer,drawer,and,-0.08105873,-0.52839965
38,38,9_tb_1_s_s_ex,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,Start,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,1.5937742221799998,cupboard,-3.4740653,-1.8802910778200002,drawer,cupboard,sink,.,-1.1752809,-0.32211187
39,39,9_tb_1_s_s_im,9,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,Start,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .reward eht morf alutaps eht tuo sekat neht ,draobpuc eht ni yawa ti stup dna retarg eht sesu ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,0.83273415407,cupboard,-1.2365932,-0.40385904593,drawer,cupboard,cup,board,-0.41210353,-0.00063017063
40,40,9_fb_1_e_e_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",False Belief,End,End,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .reward eht ot draobpuc eht morf retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again.",Lisa thinks the grater is in the,cupboard,-0.8618650963100001,cupboard,-1.0009283,-1.86279339631,drawer,drawer,drawer,and,-1.0009283,-1.1646173
41,41,9_fb_1_e_e_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,End,End,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .reward eht ot draobpuc eht morf retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-5.8944648049,cupboard,-0.0034129655,-5.8978777704,drawer,drawer,drawer,",",-0.0033655365,-0.59571505
42,42,9_tb_1_e_e_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,End,End,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .reward eht ot draobpuc eht morf retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,0.18918165435,cupboard,-2.2743044,-2.08512274565,drawer,cupboard,sink,.,-1.4803894,-0.36487636
43,43,9_tb_1_e_e_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,End,End,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .reward eht ot draobpuc eht morf retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,-1.4188195026000001,cupboard,-0.23651962,-1.6553391226,drawer,drawer,drawer,",",-0.2463367,-0.6294493
44,44,9_fb_1_e_s_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",False Belief,End,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa thinks the grater is in the,cupboard,-0.7625976040200001,cupboard,-0.8750804,-1.63767800402,drawer,drawer,drawer,and,-0.88435495,-0.9659888
45,45,9_fb_1_e_s_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",False Belief,End,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer dna kcab semoc asiL .draobpuc eht morf reward eht ot retarg eht sevom treboR ,yawa si ehs elihw dna ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again.",Lisa goes to get the grater from the,cupboard,-2.25933851565,cupboard,-0.10393677,-2.36327528565,drawer,drawer,drawer,",",-0.10475075,-0.60341537
46,46,9_tb_1_e_s_ex,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",True Belief,End,Start,2,2,1,Explicit,cupboard,drawer,".]KSAM[ eht ni si retarg eht skniht asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa thinks the grater is in the,drawer,0.8774114548799998,cupboard,-2.6697876,-1.79237614512,drawer,cupboard,sink,.,-1.4375588,-0.38107854
47,47,9_tb_1_e_s_im,9,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",True Belief,End,Start,2,2,1,Implicit,cupboard,drawer,".]KSAM[ eht morf retarg eht teg ot seog asiL .niaga retarg eht esu ot sdeen ehs sezilaer asiL .draobpuc eht morf reward eht ot retarg eht evom treboR sehctaw ehS .kcab semoc neht ,nehctik eht sevael ylfeirb ehS .draobpuc eht ni yawa ti stup dna retarg eht sesu neht ,reward eht morf alutaps a tuo sekat ehS .nehctik eht ni rennid gnikooc si asiL",draobpuc,reward,Where did Lisa put the grater at the beginning of the story?,cupboard,Where was the grater at the end of the story?,drawer,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.",Lisa goes to get the grater from the,drawer,1.2345317735,cupboard,-1.5329287,-0.2983969265,drawer,cupboard,cup,board,-0.3055181,-0.0011733621
48,48,10_fb_1_s_e_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again. John thinks the shovel is in the [MASK].",False Belief,Start,End,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again.",John thinks the shovel is in the,toolbox,3.1005177209999997,toolbox,-3.177173,-0.07665527899999999,van,toolbox,tool,box,-0.046331692,-0.030270135
49,49,10_fb_1_s_e_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again. John goes to get the shovel from the [MASK].",False Belief,Start,End,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, she puts the shovel away in the van. Then, John returns from the office. He needs to use the shovel again.",John goes to get the shovel from the,toolbox,1.954283072,toolbox,-2.1463642,-0.192081128,van,toolbox,tool,box,-0.13926673,-0.05139807
50,50,10_tb_1_s_e_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again. John thinks the shovel is in the [MASK].",True Belief,Start,End,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,nehT .retal stnemom kcab semoc dna ,ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again.",John thinks the shovel is in the,van,2.884788488,toolbox,-2.9728897,-0.088101212,van,toolbox,tool,box,-0.05823159,-0.030204464
51,51,10_tb_1_s_e_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again. John goes to get the shovel from the [MASK].",True Belief,Start,End,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen nhoJ ,revewoH .nav eht ni yawa levohs eht tup reh sehctaw nhoJ ,dehsinif si neraK nehW .segde emos pu ydit ot xobloot eht fo tuo levohs eht sekat neraK ,nehT .retal stnemom kcab semoc dna ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss and comes back moments later. Then, Karen takes the shovel out of the toolbox to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van. However, John needs to use the shovel again.",John goes to get the shovel from the,van,0.3314771340000001,toolbox,-0.9284742,-0.5969970659999999,van,toolbox,tool,box,-0.580843,-0.0450399
52,52,10_fb_1_s_s_ex,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again. John thinks the shovel is in the [MASK].",False Belief,Start,Start,2,2,1,Explicit,toolbox,van," .]KSAM[ eht ni si levohs eht skniht nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .xobloot eht fo daetsni nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again.",John thinks the shovel is in the,toolbox,2.5517998889999998,toolbox,-2.6472328,-0.09543291100000001,van,toolbox,tool,box,-0.07830981,-0.016376557
53,53,10_fb_1_s_s_im,10,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again. John goes to get the shovel from the [MASK].",False Belief,Start,Start,2,2,1,Implicit,toolbox,van," .]KSAM[ eht morf levohs eht teg ot seog nhoJ .niaga levohs eht esu ot sdeen eH .eciffo eht morf snruter nhoJ ,nehT .xobloot eht fo daetsni nav eht ni yawa levohs eht stup ehs ,dehsinif si neraK nehW .segde emos pu ydit ot levohs eht sesu neraK ,yawa si nhoJ elihW .ssob eht ot klat ot eciffo eht ot seog nhoJ .nav eht morf enohp sih sbarg neht ,xobloot eht ni levohs eht sevael eh ,enod si eh nehW .tnemec daerps ot levohs a gnisu si nhoJ .etis gnidliub a no gnikrow era neraK dna nhoJ",xobloot,nav,Where did John put the shovel at the beginning of the story?,toolbox,Where was the shovel at the end of the story?,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss. While John is away, Karen uses the shovel to tidy up some edges. When Karen is finished, she puts the shovel away in the van instead of the toolbox. Then, John returns from the office. He needs to use the shovel again.",John goes to get the shovel from the,toolbox,-0.431756782,toolbox,-0.53766596,-0.969422742,van,van,van,",",-0.55584973,-0.4293989
